0f314f01-84dc-4c0d-ab4a-acd916003122	$20	3	8
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$20	3	8
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$10	4	8
33396a11-eb73-45da-884c-626a5c82a350	$10	4	8
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	8
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	8
feaebed7-c72a-4a14-9e77-c757dabee7de	$10	5	8
753a083f-201b-4097-95ed-99028eab1ce9	$20	6	8
f85718d8-ab94-4c35-b297-69277c341011	$20	6	8
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$10	7	8
e15d5c03-3899-4303-931f-74d779020de0	$10	7	8
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$10	1	9
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	9
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$10	2	9
0f314f01-84dc-4c0d-ab4a-acd916003122	$20	3	9
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$40	3	9
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$10	4	9
33396a11-eb73-45da-884c-626a5c82a350	$10	4	9
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	9
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	9
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	9
753a083f-201b-4097-95ed-99028eab1ce9	$40	6	9
f85718d8-ab94-4c35-b297-69277c341011	$20	6	9
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$10	7	9
e15d5c03-3899-4303-931f-74d779020de0	$10	7	9
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	9
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	9
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	9
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$10	1	10
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	10
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$10	2	10
0f314f01-84dc-4c0d-ab4a-acd916003122	$20	3	10
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$40	3	10
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$20	4	10
33396a11-eb73-45da-884c-626a5c82a350	$10	4	10
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	10
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	10
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	10
753a083f-201b-4097-95ed-99028eab1ce9	$40	6	10
f85718d8-ab94-4c35-b297-69277c341011	$20	6	10
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$10	7	10
e15d5c03-3899-4303-931f-74d779020de0	$10	7	10
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	10
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	10
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	10
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	10
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	10
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	11
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	11
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$10	2	11
0f314f01-84dc-4c0d-ab4a-acd916003122	$20	3	11
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$80	3	11
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$20	4	11
33396a11-eb73-45da-884c-626a5c82a350	$10	4	11
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	11
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	11
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	11
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	11
f85718d8-ab94-4c35-b297-69277c341011	$20	6	11
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$20	7	11
e15d5c03-3899-4303-931f-74d779020de0	$20	7	11
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	11
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	11
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	11
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	11
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	11
8d1edb13-6cd3-4004-abd4-bcfbfc1c9adf	$10	10	11
e8ec9576-e977-4784-975b-8059ba04e1df	$10	10	11
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	12
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	12
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	12
0f314f01-84dc-4c0d-ab4a-acd916003122	$40	3	12
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	12
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$20	4	12
33396a11-eb73-45da-884c-626a5c82a350	$10	4	12
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	12
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	12
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	12
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	12
f85718d8-ab94-4c35-b297-69277c341011	$40	6	12
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	12
e15d5c03-3899-4303-931f-74d779020de0	$20	7	12
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	12
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	12
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	12
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	12
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	12
e8ec9576-e977-4784-975b-8059ba04e1df	$10	10	12
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$10	11	12
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	12
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$10	11	12
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	12
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	13
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	13
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	13
0f314f01-84dc-4c0d-ab4a-acd916003122	$40	3	13
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	13
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$20	4	13
33396a11-eb73-45da-884c-626a5c82a350	$10	4	13
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	13
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	13
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	13
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	13
f85718d8-ab94-4c35-b297-69277c341011	$40	6	13
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	13
e15d5c03-3899-4303-931f-74d779020de0	$20	7	13
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	13
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	13
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	13
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	13
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	13
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	13
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$10	11	13
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	13
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$10	11	13
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	13
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$10	12	13
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$10	12	13
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	13
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	14
41cee525-b24c-4d1d-af1e-76dadb1c0f63	$10	1	14
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	14
0f314f01-84dc-4c0d-ab4a-acd916003122	$40	3	14
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	14
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	14
33396a11-eb73-45da-884c-626a5c82a350	$10	4	14
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	14
c6a508fd-4109-40b6-b582-2f51cb95580c	$10	5	14
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	14
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	14
f85718d8-ab94-4c35-b297-69277c341011	$40	6	14
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	14
e15d5c03-3899-4303-931f-74d779020de0	$20	7	14
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	14
e631fc73-a01f-407e-bbf2-1b6b6c83f137	$10	8	14
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	14
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	14
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	14
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	14
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	14
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	14
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$10	11	14
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	14
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$10	12	14
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$10	12	14
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	14
7c42b9c8-5563-4ca4-bc7a-5ad220a31005	$10	13	14
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	14
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	14
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	14
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$10	13	14
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$10	13	14
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	15
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	15
0f314f01-84dc-4c0d-ab4a-acd916003122	$80	3	15
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	15
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	15
33396a11-eb73-45da-884c-626a5c82a350	$10	4	15
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	15
feaebed7-c72a-4a14-9e77-c757dabee7de	$20	5	15
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	15
f85718d8-ab94-4c35-b297-69277c341011	$40	6	15
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	15
e15d5c03-3899-4303-931f-74d779020de0	$20	7	15
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	15
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	15
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	15
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	15
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	15
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	15
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	15
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$20	11	15
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	15
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$10	12	15
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$10	12	15
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	15
7c42b9c8-5563-4ca4-bc7a-5ad220a31005	$20	13	15
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	15
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	15
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	15
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$10	13	15
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$10	13	15
e08a5d66-44e7-48e3-a4ce-3a95fe010b09	$10	14	15
d5c31ac4-3aa0-4dd3-a1b4-b3396948debb	$10	14	15
0d9901e9-a8c5-4626-a8df-062321b7eb70	$10	14	15
9fa20ca4-b5a6-4733-a357-d2664dcc8015	$10	14	15
9e7e6e29-6abe-4708-a384-cb154a005f7c	$10	14	15
3c77926b-5295-49eb-bc39-ce864e2a495b	$10	14	15
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	16
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	16
0f314f01-84dc-4c0d-ab4a-acd916003122	$80	3	16
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	16
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	16
33396a11-eb73-45da-884c-626a5c82a350	$10	4	16
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	16
feaebed7-c72a-4a14-9e77-c757dabee7de	$40	5	16
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	16
f85718d8-ab94-4c35-b297-69277c341011	$40	6	16
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	16
e15d5c03-3899-4303-931f-74d779020de0	$20	7	16
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	16
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	16
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$10	9	16
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	16
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	16
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	16
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	16
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$20	11	16
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	16
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$20	12	16
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$10	12	16
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	16
7c42b9c8-5563-4ca4-bc7a-5ad220a31005	$20	13	16
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	16
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	16
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	16
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$10	13	16
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$10	13	16
e08a5d66-44e7-48e3-a4ce-3a95fe010b09	$10	14	16
d5c31ac4-3aa0-4dd3-a1b4-b3396948debb	$10	14	16
0d9901e9-a8c5-4626-a8df-062321b7eb70	$10	14	16
9fa20ca4-b5a6-4733-a357-d2664dcc8015	$10	14	16
9e7e6e29-6abe-4708-a384-cb154a005f7c	$10	14	16
3c77926b-5295-49eb-bc39-ce864e2a495b	$10	14	16
3f28fbeb-9641-4103-9ad0-787023bcdfba	$10	15	16
9b50006f-0a9b-4d3b-8ce2-d3fb43674e68	$10	15	16
059fcf57-e8d1-45cc-8197-f85d50a736e6	$10	15	16
93719b49-be8b-4f00-9b58-b13e95923fc9	$10	15	16
bf631dac-98de-4f20-b00e-04655e78ac6e	$10	15	16
f3df2046-02db-4609-aafa-b3c91e417e69	$10	15	16
6dbedd06-f77a-481d-bccc-7932b8ae54d4	$10	15	16
efcd1d9d-4cb6-4ca6-9709-97079489240c	$10	15	16
ba41f048-9d11-455c-9581-9aa967fd35bb	$10	15	16
e2c40260-7c73-4960-bb7c-30af289bdbc7	$10	15	16
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	17
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$20	2	17
0f314f01-84dc-4c0d-ab4a-acd916003122	$80	3	17
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	17
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	17
33396a11-eb73-45da-884c-626a5c82a350	$10	4	17
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	17
feaebed7-c72a-4a14-9e77-c757dabee7de	$40	5	17
753a083f-201b-4097-95ed-99028eab1ce9	$80	6	17
f85718d8-ab94-4c35-b297-69277c341011	$40	6	17
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	17
e15d5c03-3899-4303-931f-74d779020de0	$20	7	17
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	17
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	17
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$20	9	17
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$10	9	17
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	17
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	17
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	17
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$20	11	17
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$10	11	17
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$20	12	17
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$10	12	17
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	17
7c42b9c8-5563-4ca4-bc7a-5ad220a31005	$20	13	17
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	17
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	17
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	17
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$10	13	17
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$10	13	17
e08a5d66-44e7-48e3-a4ce-3a95fe010b09	$20	14	17
d5c31ac4-3aa0-4dd3-a1b4-b3396948debb	$10	14	17
0d9901e9-a8c5-4626-a8df-062321b7eb70	$10	14	17
9fa20ca4-b5a6-4733-a357-d2664dcc8015	$10	14	17
9e7e6e29-6abe-4708-a384-cb154a005f7c	$10	14	17
3c77926b-5295-49eb-bc39-ce864e2a495b	$10	14	17
3f28fbeb-9641-4103-9ad0-787023bcdfba	$10	15	17
9b50006f-0a9b-4d3b-8ce2-d3fb43674e68	$10	15	17
059fcf57-e8d1-45cc-8197-f85d50a736e6	$10	15	17
93719b49-be8b-4f00-9b58-b13e95923fc9	$10	15	17
bf631dac-98de-4f20-b00e-04655e78ac6e	$10	15	17
6dbedd06-f77a-481d-bccc-7932b8ae54d4	$20	15	17
ba41f048-9d11-455c-9581-9aa967fd35bb	$20	15	17
e2c40260-7c73-4960-bb7c-30af289bdbc7	$20	15	17
9a6f3bfa-c1fc-45ab-9230-73ebea771b44	$10	16	17
7bba8f2d-0946-458d-9f6a-e946333a2e7d	$10	16	17
f905f69c-3101-4da2-bf9c-7e41c03b6bda	$10	16	17
1529004f-4442-4f95-bfa7-f5b9fce05f5a	$10	16	17
d796af68-02c2-48ce-984e-a258cd0cb26a	$10	16	17
274f965a-20da-48f2-9740-02b26703584f	$10	16	17
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	18
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$40	2	18
0f314f01-84dc-4c0d-ab4a-acd916003122	$80	3	18
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	18
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	18
33396a11-eb73-45da-884c-626a5c82a350	$10	4	18
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	18
feaebed7-c72a-4a14-9e77-c757dabee7de	$40	5	18
753a083f-201b-4097-95ed-99028eab1ce9	$160	6	18
f85718d8-ab94-4c35-b297-69277c341011	$40	6	18
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	18
e15d5c03-3899-4303-931f-74d779020de0	$20	7	18
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	18
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	18
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$20	9	18
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$20	9	18
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	18
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	18
edb1297c-ada7-4825-84ec-895170cb6880	$10	11	18
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$20	11	18
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$20	11	18
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$20	12	18
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$20	12	18
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	18
7c42b9c8-5563-4ca4-bc7a-5ad220a31005	$20	13	18
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	18
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	18
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	18
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$20	13	18
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$20	13	18
e08a5d66-44e7-48e3-a4ce-3a95fe010b09	$20	14	18
d5c31ac4-3aa0-4dd3-a1b4-b3396948debb	$10	14	18
0d9901e9-a8c5-4626-a8df-062321b7eb70	$10	14	18
9fa20ca4-b5a6-4733-a357-d2664dcc8015	$10	14	18
9e7e6e29-6abe-4708-a384-cb154a005f7c	$10	14	18
3c77926b-5295-49eb-bc39-ce864e2a495b	$10	14	18
3f28fbeb-9641-4103-9ad0-787023bcdfba	$10	15	18
9b50006f-0a9b-4d3b-8ce2-d3fb43674e68	$10	15	18
059fcf57-e8d1-45cc-8197-f85d50a736e6	$10	15	18
93719b49-be8b-4f00-9b58-b13e95923fc9	$10	15	18
bf631dac-98de-4f20-b00e-04655e78ac6e	$10	15	18
6dbedd06-f77a-481d-bccc-7932b8ae54d4	$20	15	18
ba41f048-9d11-455c-9581-9aa967fd35bb	$20	15	18
e2c40260-7c73-4960-bb7c-30af289bdbc7	$40	15	18
9a6f3bfa-c1fc-45ab-9230-73ebea771b44	$10	16	18
7bba8f2d-0946-458d-9f6a-e946333a2e7d	$10	16	18
f905f69c-3101-4da2-bf9c-7e41c03b6bda	$10	16	18
1529004f-4442-4f95-bfa7-f5b9fce05f5a	$10	16	18
d796af68-02c2-48ce-984e-a258cd0cb26a	$10	16	18
274f965a-20da-48f2-9740-02b26703584f	$10	16	18
3e65b8fc-93fd-4b5d-af5d-3e597716428c	$10	17	18
5d5070e7-ac51-43dd-bbf4-4166e91fa153	$10	17	18
6abda08a-78a3-431e-befe-6de162c27e87	$10	17	18
7903a9e8-32e9-4b2a-884e-d4959f8edf02	$20	1	19
9e79d83b-b7f0-4027-a9e1-a9f7a5235bba	$40	2	19
0f314f01-84dc-4c0d-ab4a-acd916003122	$80	3	19
1e4753e7-0346-4cd7-b811-2b1676fc16dc	$160	3	19
ea925229-48ef-4be0-b6f4-b522c8a2eeec	$40	4	19
33396a11-eb73-45da-884c-626a5c82a350	$10	4	19
369f0fac-5d1b-4833-9475-f48d3b376ce2	$20	5	19
feaebed7-c72a-4a14-9e77-c757dabee7de	$40	5	19
753a083f-201b-4097-95ed-99028eab1ce9	$320	6	19
f85718d8-ab94-4c35-b297-69277c341011	$40	6	19
e2f555de-97ff-445e-8dd0-db6bbaa45c46	$40	7	19
e15d5c03-3899-4303-931f-74d779020de0	$20	7	19
8026eaed-776a-49c5-adcb-684b02105daf	$10	8	19
6e8fc417-a6e2-4f70-a74d-f9bc591ab5f7	$10	8	19
d3540cfd-f342-4c3d-89a0-53f2d5a3850b	$20	9	19
79f1abd8-0891-4124-bcb9-a87b9ebba3e1	$20	9	19
e8ec9576-e977-4784-975b-8059ba04e1df	$20	10	19
1d93d113-cb05-4708-92f0-8e9bafa4c2c5	$20	11	19
edb1297c-ada7-4825-84ec-895170cb6880	$20	11	19
bc349a22-e0a6-4d71-ab54-413a8e5a07d9	$20	11	19
13f9b24f-f4cf-4de2-97bb-7cb3bdacbecb	$20	11	19
d6e2b9cf-c5ed-4a27-8679-3dba64225876	$20	12	19
0a21a971-4c23-4d90-ad4a-9ff8b1e64622	$20	12	19
c0e5bee0-07b1-487d-88b0-a9be6249d780	$10	12	19
233a71f5-3c6e-4dd8-92bb-def77ed5de7b	$10	13	19
f77fa735-47cd-48c3-9fb5-83b1790ae552	$10	13	19
39fd53c1-8273-43ec-b9a0-9fb05089553d	$10	13	19
f0ffdc77-76c9-4bc3-83a9-d7048d8febfc	$20	13	19
30a1d0e8-4381-43d5-9ffc-72cf3790c909	$20	13	19
